ticker,Industry,Market Capitalization,candle_score_rolled,candle_score
BHEL,ELECTRIC EQUIPMENT,76762.06,"[-2.975, -2.0999999999999996, -0.875, -0.525, -1.5, -0.575]",-0.575
BIGBLOC,CEMENT PRODUCTS,920.93,"[-0.75, -0.6749999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
BIKAJI,FOOD,17962.42,"[-0.55, -0.5499999999999998, -3.0, -2.875, -2.325, -1.125]",-1.125
BIL-BE,LEATHER / LEATHER PRODUCTS,559.74,"[2.25, 1.4249999999999998, 0.75, 0.375, 0.375, 0.0]",0.0
BIOCON,PHARMACEUTICALS,39541.78,"[-3.175, -3.0, -1.975, -0.75, -0.4, 3.125]",3.125
BIRET,CONSTRUCTION,17325.21,"[-0.125, 0.125, 0.25, -1.15, 0.7000000000000002, 0.4249999999999998]",0.4249999999999998
BIRLACORPN,CEMENT,8687.11,"[0.0, 0.0, 0.0, -1.0, -0.7, -0.5]",-0.5
BIRLAMONEY-BE,FINANCE & INVESTMENTS,881.2700000000001,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.5]",1.5
BIRLANU,CEMENT PRODUCTS,1449.7,"[0.0, 0.0, 0.0, 0.0, 1.5, 1.0499999999999998]",1.0499999999999998
BLACKBUCK,MISCELLANEOUS,7100.719999999999,"[0.5, 0.25, 1.25, 0.7, 0.5, 0.25]",0.25
BLAL,CONSTRUCTION,854.11,"[0.0, 1.5, 1.0499999999999998, 0.75, 0.375, 0.375]",0.375
BLIL,FINANCE & INVESTMENTS,1572.49,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BLISSGVS,PHARMACEUTICALS,1292.88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BLKASHYAP,CONSTRUCTION,1356.46,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BLS,COMPUTERS,15895.24,"[-3.675, -2.875, -2.0, -3.0, -3.025, -1.7]",-1.7
BLSE,COMPUTERS,1340.62,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BLUECLOUDS,COMPUTERS,684.95,"[1.125, 0.75, 0.375, 0.0, 0.0, 0.0]",0.0
BLUEDART,COURIERS,15215.179999999998,"[-2.25, -1.75, -2.25, -2.825, -2.175, -1.0]",-1.0
BLUEJET,PHARMACEUTICALS,12940.53,"[-0.125, -1.2999999999999998, -2.175, 0.30000000000000004, 1.2999999999999998, 3.675]",3.675
BLUESTARCO,AIR-CONDITIONERS,41607.19,"[-2.95, -0.6749999999999998, -1.05, -1.625, -2.675, -0.5499999999999998]",-0.5499999999999998
BMW,STEEL,1107.45,"[-1.125, -0.6749999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
BNHOLDINGS,TRADING,1475.86,"[-1.5, -1.0499999999999998, -2.25, -1.4249999999999998, 0.375, 0.6749999999999998]",0.6749999999999998
BODALCHEM,DYES AND PIGMENTS,854.14,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
BOMDYEING,TEXTILES,2696.31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BONDADA,ENGINEERING,4568.75,"[0.7, 0.5, 1.25, 0.95, -0.5, -0.44999999999999996]",-0.44999999999999996
BOROLTD,GLASS & GLASS PRODUCTS,3964.5700000000006,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
BORORENEW,GLASS & GLASS PRODUCTS,6560.35,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BOROSCI,GLASS & GLASS PRODUCTS,1164.12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BOSCHLTD,AUTO ANCILLARIES,78954.74,"[-0.375, -0.575, 0.5, 0.44999999999999996, 0.25, 0.25]",0.25
BPAGRI,TRADING,1368.41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BPCL,REFINERIES,126944.63,"[-2.55, -0.7, 2.075, 1.625, 1.25, 1.875]",1.875
BPLPHARMA,PHARMACEUTICALS,675.4,"[-1.5, -1.0499999999999998, -0.75, -0.375, 1.125, 2.55]",2.55
BRIGADE,CONSTRUCTION,23426.98,"[-0.5, -0.44999999999999996, -2.75, -1.0, -2.3, -1.1749999999999998]",-1.1749999999999998
BRIGHT,MISCELLANEOUS,699.65,"[0.75, 0.375, 0.375, 0.0, 0.0, 0.0]",0.0
BRITANNIA,FOOD,128688.74000000002,"[-2.5749999999999997, -2.75, -1.2, -1.375, -2.75, -2.0]",-2.0
BSE,MISCELLANEOUS,80284.94,"[-1.75, -1.5, 0.5, -1.0750000000000002, -0.9249999999999998, -0.375]",-0.375
BSHSL,MISCELLANEOUS,1250.95,"[-0.375, -0.375, -0.375, 0.0, 0.0, 0.0]",0.0
BSOFT,COMPUTERS,10241.2,"[0.6000000000000001, -1.4249999999999998, 0.55, 0.2999999999999998, 0.625, 0.475]",0.475
BUTTERFLY,DOMESTIC APPLIANCES,1070.95,"[1.5, 1.0499999999999998, 0.75, -1.125, -0.6749999999999998, -0.75]",-0.75
CAMLINFINE,CHEMICALS,3160.8,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
CAMPUS,LEATHER / LEATHER PRODUCTS,7215.039999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CAMS,MISCELLANEOUS,18841.17,"[-2.95, -2.25, -0.5, -1.175, -2.325, -3.3]",-3.3
CANBK,BANKS,83640.5,"[-2.625, -1.7249999999999996, -1.0, -0.4, -0.5, -1.375]",-1.375
CANFINHOME,FINANCE,8886.69,"[-0.7, -0.5, -0.25, -0.25, 0.0, 0.0]",0.0
CANTABIL,TEXTILES,2141.97,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
CAPACITE,CONSTRUCTION,3122.77,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
CAPINVIT,CONSTRUCTION,2409.75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CAPITALSFB,BANKS,1239.53,"[0.375, 1.5, -0.4500000000000002, -0.2999999999999998, -0.375, 0.0]",0.0
CAPLIPOINT,PHARMACEUTICALS,14321.38,"[-1.625, 2.125, 1.7249999999999996, 1.5, 0.75, 0.75]",0.75
CARBORUNIV,ABRASIVES AND GRINDING WHEELS,18832.37,"[-1.5499999999999998, -2.425, -1.45, -2.25, -2.825, -1.7999999999999998]",-1.7999999999999998
CARERATING,MISCELLANEOUS,3519.72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CARRARO,AUTO ANCILLARIES,1628.48,"[1.5, 1.0499999999999998, 0.75, 0.375, 0.375, 0.0]",0.0
CARTRADE,MISCELLANEOUS,7334.6,"[0.25, 0.25, 0.0, 0.0, 1.0, 0.7]",0.7
CARYSIL,CERAMICS,1795.89,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
CASTROLIND,CHEMICALS,19980.28,"[0.25, 1.25, -0.8, -2.05, -1.5499999999999998, -0.875]",-0.875
CCCL,CONSTRUCTION,635.65,"[-1.5, 0.4500000000000002, -1.2000000000000002, -0.6749999999999998, -0.75, 0.0]",0.0
CCL,TEA,8078.45,"[-0.75, -0.44999999999999996, -0.5, -1.25, -0.95, -0.5]",-0.5
CDSL,MISCELLANEOUS,25376.78,"[-0.375, -0.6749999999999998, -0.375, -1.875, -0.9249999999999998, -3.4]",-3.4
CEATLTD,TYRES,11718.6,"[-0.17500000000000004, -1.7, -1.2999999999999998, 2.25, 1.4749999999999996, 1.125]",1.125
CEIGALL,CONSTRUCTION,4521.51,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.0
CEINSYSTECH,COMPUTERS,2571.82,"[-1.125, -1.0499999999999998, -0.75, -0.375, 1.125, 1.0499999999999998]",1.0499999999999998
CELLO,TRADING,12003.99,"[-2.5, -3.25, -2.3, -2.375, -2.7, -1.575]",-1.575
CENTENKA,TEXTILES,1117.6,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
CENTRALBK,BANKS,31942.4,"[-0.125, -0.4249999999999998, 0.75, 0.6749999999999998, -1.125, -0.6749999999999998]",-0.6749999999999998
CENTRUM,FINANCE & INVESTMENTS,998.4799999999999,"[0.375, 0.375, -1.5, -1.0499999999999998, -0.75, -0.375]",-0.375
CENTUM,ELECTRONICS,2501.68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CENTURYPLY,MISCELLANEOUS,15934.26,"[-2.95, -2.0, -1.5, -3.375, -2.375, -2.25]",-2.25
CERA,CERAMICS,7292.089999999999,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
CESC,POWER GENERATION AND SUPPLY,20778.33,"[-4.25, -0.5, -0.125, 1.0, -0.30000000000000004, 2.925]",2.925
CEWATER,ENGINEERING,1086.57,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
CFF,ENGINEERING,905.93,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CGCL,FINANCE & INVESTMENTS,13160.59,"[-2.875, 1.0250000000000004, 0.5999999999999996, -0.75, -0.04999999999999982, 3.2]",3.2
CGPOWER,ELECTRIC EQUIPMENT,89186.59,"[-0.375, -0.32499999999999996, -1.75, -2.3, -3.2, -0.4249999999999998]",-0.4249999999999998
CHALET,HOTELS,18219.15,"[0.625, -1.7000000000000002, -1.625, -2.875, -1.15, 0.2250000000000001]",0.2250000000000001
CHAMBLFERT,FERTILIZERS,26080.45,"[-4.65, -3.25, -2.0, -1.125, -1.625, -0.7]",-0.7
CHEMBOND,CHEMICALS,682.35,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CHEMCON,CHEMICALS,689.75,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
CHEMFAB,CHEMICALS,1213.74,"[-1.875, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
CHEMPLASTS,CHEMICALS,6912.55,"[0.0, 0.0, 0.0, -1.0, -0.7, -0.5]",-0.5
CHENNPETRO,REFINERIES,9227.34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CHEVIOT,TEXTILES,621.53,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CHOICEIN,FINANCE & INVESTMENTS,10604.7,"[1.125, -0.25, -2.325, -4.4, -3.0, -2.0]",-2.0
CHOLAFIN,FINANCE & INVESTMENTS,129425.03,"[-1.0499999999999998, -4.125, -3.4749999999999996, -2.575, -1.25, -1.0]",-1.0
CHOLAHLDNG,FINANCE & INVESTMENTS,33960.47,"[0.15000000000000002, -3.125, -2.2249999999999996, -3.125, -3.3, -2.55]",-2.55
CIANAGRO,SOLVENT EXTRACTION,1190.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CIEINDIA,CASTINGS & FORGINGS,15643.0,"[-3.0, -2.125, -1.625, -3.125, -4.875, -3.0]",-3.0
CIFL,FINANCE & INVESTMENTS,1268.58,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CIGNITITEC,COMPUTERS,3275.44,"[0.75, 0.375, 0.375, 0.0, 0.0, 0.0]",0.0
CIPLA,PHARMACEUTICALS,118630.88999999998,"[1.075, 0.75, 0.25, -0.75, -2.2, -1.5499999999999998]",-1.5499999999999998
CLEAN,CHEMICALS,12512.97,"[1.125, 0.25, 0.125, -1.5, -1.0499999999999998, -0.75]",-0.75
CLSEL,FOOD,1669.94,"[0.0, 0.0, 0.0, -1.5, -1.0499999999999998, -0.75]",-0.75
CMSINFO,MISCELLANEOUS,7525.18,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
CNCRD,ELECTRIC EQUIPMENT,711.95,"[3.675, 2.175, 1.5, 0.75, 0.375, 0.0]",0.0
COALINDIA,MINING / MINERALS / METALS,244259.71000000002,"[-2.875, -2.0999999999999996, -4.0, -2.5, -2.5, -0.975]",-0.975
COCHINSHIP,MISCELLANEOUS,38140.19,"[-1.475, 1.7000000000000002, 2.7249999999999996, 2.05, 1.125, -0.375]",-0.375
COCKERILL,ENGINEERING,1461.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
COFFEEDAY-BE,HOTELS,578.84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
COFORGE,COMPUTERS,43152.22,"[2.875, 1.4249999999999998, 2.625, 1.9249999999999998, 1.475, 0.625]",0.625
COLAB,FINANCE & INVESTMENTS,1155.96,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
COLPAL,PERSONAL CARE,67629.23,"[0.25, 0.25, -3.0, -3.5999999999999996, -6.55, -4.3]",-4.3
CONCOR,MISCELLANEOUS,41773.19,"[-2.0, -1.75, -1.25, -2.125, -1.6749999999999998, -0.75]",-0.75
CONCORDBIO,PHARMACEUTICALS,18131.04,"[-1.25, -1.625, -1.325, -1.5, -2.95, -2.15]",-2.15
CONFIPET,MISCELLANEOUS,1768.1600000000003,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
CONSOFINVT,FINANCE & INVESTMENTS,608.33,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
CONTROLPR,COMPUTERS,1060.17,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
COROMANDEL,FERTILIZERS,62062.219999999994,"[-0.375, 0.8250000000000002, 2.175, -1.5750000000000002, 0.15000000000000036, 0.2999999999999998]",0.2999999999999998
COSMICCRF,STEEL,1110.84,"[0.0, 0.0, 0.0, 0.0, -1.5, -1.0499999999999998]",-1.0499999999999998
COSMOFIRST,PACKAGING,1509.37,"[-0.4500000000000002, -0.2999999999999998, -0.375, 0.0, -0.375, 0.0]",0.0
CPCAP,MISCELLANEOUS,732.62,"[1.0499999999999998, 0.75, 0.375, 0.375, 0.0, 0.0]",0.0
CPML,ENTERTAINMENT / ELECTRONIC MEDIA SOFTWARE,1279.74,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CRAFTSMAN,AUTO ANCILLARIES,11015.41,"[-0.15000000000000002, -0.19999999999999996, 0.875, -1.425, -1.15, -0.75]",-0.75
CREATIVE,TRADING,1015.7,"[1.0499999999999998, 0.75, 0.375, 0.375, 0.0, 0.0]",0.0
CREDITACC,FINANCE & INVESTMENTS,16784.95,"[-2.5, -2.75, -0.95, -0.42500000000000004, 0.625, 0.7]",0.7
CREST,FINANCE & INVESTMENTS,1029.45,"[0.75, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
CRISIL,MISCELLANEOUS,31460.140000000003,"[-2.0, -1.4749999999999996, -5.125, -2.05, 1.2999999999999998, 1.8499999999999996]",1.8499999999999996
CROMPTON,ELECTRIC EQUIPMENT,21786.51,"[-2.5, -3.0999999999999996, -0.9500000000000002, -0.20000000000000018, -2.75, -1.625]",-1.625
CROPSTER,TRADING,1732.92,"[0.0, 0.0, -1.5, -1.0499999999999998, -2.25, -1.4249999999999998]",-1.4249999999999998
CSBBANK,BANKS,5903.68,"[0.25, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CSLFINANCE,FINANCE & INVESTMENTS,610.59,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
CTCL,CASTINGS & FORGINGS,616.5,"[1.0499999999999998, 0.75, -1.125]",-1.125
CUB,BANKS,12215.24,"[0.25, 0.125, 1.5, 2.55, 0.2999999999999998, -1.4249999999999998, -1.0499999999999998, -0.75, 0.25, 1.325, 1.2, 0.75, -1.0, -2.3, 0.7000000000000002, 3.125]",3.125
CUMMINSIND,ENGINES,79771.18,"[-1.7, 0.20000000000000018, -1.2000000000000002, -2.425, -1.7999999999999998, 0.75]",0.75
CUPID,PERSONAL CARE,1858.31,"[0.0, 1.5, 1.0499999999999998, 0.75, 1.875, 1.4249999999999998]",1.4249999999999998
CYIENT,COMPUTERS,13198.040000000003,"[-1.625, -3.4749999999999996, -2.175, -1.0, 0.725, 2.425]",2.425
CYIENTDLM,ELECTRONICS,3637.7699999999995,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
DABUR,PERSONAL CARE,82767.26,"[1.2, 1.25, 0.85, 0.5, 0.125, -1.375]",-1.375
DALBHARAT,CEMENT,35299.72,"[0.7999999999999998, 0.625, 0.25, -1.625, -0.8999999999999999, -0.65]",-0.65
DALMIASUG,SUGAR,3175.25,"[0.0, 0.0, 0.0, -1.5, -1.0499999999999998, -0.75]",-0.75
DAMCAPITAL,FINANCE & INVESTMENTS,1528.93,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DATAMATICS,COMPUTERS,3444.6799999999994,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DATAPATTNS,ELECTRONICS,10521.67,"[-2.575, -0.2749999999999999, 1.0499999999999998, 0.04999999999999982, -0.07499999999999996, -1.25]",-1.25
DBCORP,ENTERTAINMENT / ELECTRONIC MEDIA SOFTWARE,4299.79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DBEIL,CONSTRUCTION,668.43,"[-1.125, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DBL,CONSTRUCTION,6637.45,"[0.0, 0.0, 0.0, -1.0, -0.7, -0.5]",-0.5
DBREALTY,CONSTRUCTION,9835.06,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
DCAL,PHARMACEUTICALS,3253.25,"[1.0499999999999998, 0.75, 0.375, -1.125, -1.0499999999999998, -0.75]",-0.75
DCBBANK,BANKS,3718.0100000000007,"[0.0, 1.5, 1.0499999999999998, 0.75, 0.375, 0.375]",0.375
DCMSHRIRAM,DIVERSIFIED,16373.95,"[-2.625, -2.0, -1.5, -1.625, -1.825, -0.85]",-0.85
DCMSRIND,SUGAR,1476.71,"[0.0, 0.0, -1.5, -1.0499999999999998, -0.75, -0.375]",-0.375
DCW,PETROCHEMICALS,2332.0,"[1.0499999999999998, 0.75, 0.375, 0.375, 0.0, 0.0]",0.0
DCXINDIA,ELECTRONICS,2682.7,"[-0.375, -0.6749999999999998, 1.125, 0.6749999999999998, 0.375, 0.375]",0.375
DDEVPLSTIK,CHEMICALS,2939.8,"[-1.5, -1.0499999999999998, -2.25, -1.4249999999999998, -1.125, -0.375]",-0.375
DECCANCE,CEMENT,1059.11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DECNGOLD,MINING / MINERALS / METALS,1588.78,"[1.7999999999999998, 1.125, 0.375, 0.375, 0.0, 0.0]",0.0
DEEDEV,STEEL,1632.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DEEPAKFERT,CHEMICALS,15676.189999999999,"[0.7, -1.0, -0.7999999999999998, -1.5, -2.575, -1.9249999999999998]",-1.9249999999999998
DEEPAKNTR,CHEMICALS,26282.870000000003,"[0.25, -1.5, -1.0499999999999998, -3.25, -0.625, 0.9249999999999998]",0.9249999999999998
DEEPINDS,OIL DRILLING / ALLIED SERVICES,3134.08,"[-1.5, -1.0499999999999998, -0.75, -0.375, -1.875, -1.0499999999999998]",-1.0499999999999998
DELHIVERY,MISCELLANEOUS,19042.12,"[1.5, 1.0499999999999998, 0.75, 0.375, -1.125, -1.0499999999999998]",-1.0499999999999998
DELTACORP,RECREATION / AMUSEMENT PARKS,2188.21,"[0.375, 0.375, 0.0, 0.0, 0.0, 0.0]",0.0
DEN,ENTERTAINMENT / ELECTRONIC MEDIA SOFTWARE,1540.97,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DENTA,CONSTRUCTION,788.19,"[-1.125, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DEVYANI,HOTELS,19740.51,"[1.1749999999999998, 0.5, 0.375, -1.125, -2.05, -1.45]",-1.45
DHAMPURSUG,SUGAR,809.82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DHANBANK,BANKS,1152.56,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DHANI,FINANCE & INVESTMENTS,3587.44,"[1.0499999999999998, 0.75, 0.375, 0.375, 0.0, 0.0]",0.0
DHANUKA,PESTICIDES / AGROCHEMICALS,5993.57,"[-1.0, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
DHARMAJ,PESTICIDES / AGROCHEMICALS,713.12,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DHUNINV,FINANCE & INVESTMENTS,925.5800000000002,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.5]",1.5
DIACABS,CABLES,4995.14,"[0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",0.0
DIAMONDYD,FOOD,3018.71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DICIND,CHEMICALS,614.06,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DIFFNKG-BE,ELECTRODES,1011.26,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 1.5]",1.5
DISAQ,ENGINEERING,2050.42,"[-0.75, -0.375, -0.375, 0.0, 0.0, 0.0]",0.0
DISHTV-BE,ENTERTAINMENT / ELECTRONIC MEDIA SOFTWARE,1043.98,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DIVGIITTS,AUTO ANCILLARIES,1367.81,"[1.0499999999999998, 0.75, 0.375, 0.375, 0.0, 0.0]",0.0
DIVISLAB,PHARMACEUTICALS,151051.61,"[1.5499999999999998, 0.875, 1.875, 1.4249999999999998, 1.25, 0.725]",0.725
DIXON,ELECTRONICS,88984.93,"[-1.95, -2.425, -3.45, -2.675, -1.725, -0.875]",-0.875
DJML,MISCELLANEOUS,541.71,"[-1.0499999999999998, -0.75, 1.125, 0.6749999999999998, 0.75, 0.375]",0.375
DLF,CONSTRUCTION,162615.61,"[-2.125, -3.0, -2.3, 1.625, 1.0999999999999996, 1.125]",1.125
DLINKINDIA,TRADING,1511.23,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 1.5]",1.5
DLTNCBL,CABLES,591.84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DMART,TRADING,270360.01,"[-1.6749999999999998, -1.5499999999999998, -1.1, -5.0, -3.3, -2.625]",-2.625
DMCC,CHEMICALS,680.84,"[1.125, -1.125, -0.6749999999999998, -0.75, -0.375, 1.125]",1.125
DODLA,FOOD,7052.93,"[0.0, 0.0, 0.0, -1.0, -0.7, 0.5]",0.5
DOLATALGO,FINANCE & INVESTMENTS,1554.07,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
DOLLAR,TEXTILES,2215.33,"[0.0, 0.0, 1.5, 1.0499999999999998, 0.75, 0.375]",0.375
DOLPHIN-BE,OIL DRILLING / ALLIED SERVICES,1337.95,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DOMS,PRINTING & STATIONERY,16072.709999999997,"[-2.5, -3.2249999999999996, -2.55, -2.5, -2.325, -1.225]",-1.225
DONEAR,TEXTILES,607.1,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
DPABHUSHAN,DIAMOND CUTTING / JEWELLERY,3441.5,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DPSCLTD,POWER GENERATION AND SUPPLY,1211.41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DRAGARWQ,HEALTHCARE,1936.3699999999997,"[-1.125, -1.0499999999999998, -0.75, -0.375, 1.125, 1.0499999999999998]",1.0499999999999998
DREAMFOLKS,MISCELLANEOUS,1260.08,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DREDGECORP,MISCELLANEOUS,1617.28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
DRREDDY,PHARMACEUTICALS,95553.44,"[1.1749999999999998, 0.75, -2.125, -2.375, -1.95, -2.625]",-2.625
DSSL,COMPUTERS,1319.66,"[-1.125, -1.0499999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DVL,TRADING,1189.28,"[1.0499999999999998, 0.75, 0.375, -1.125, -1.0499999999999998, -0.75]",-0.75
DWARKESH,SUGAR,734.9,"[-1.125, -0.6749999999999998, -0.75, -0.375, -0.375, 0.0]",0.0
DYCL,CABLES,1424.8,"[-1.5, -1.0499999999999998, -0.75, -0.375, -0.375, 1.5]",1.5
DYNAMATECH,ENGINEERING,4337.39,"[0.375, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
E2E,COMPUTERS,3982.38,"[1.5, 1.4249999999999998, 2.25, 1.4249999999999998, 1.125, 0.375]",0.375
EASEMYTRIP,TRAVEL AGENCIES,4653.44,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.0
ECLERX,COMPUTERS,12307.52,"[1.125, -0.875, 1.2000000000000002, -1.85, -1.125, -1.125]",-1.125
ECORECO,MISCELLANEOUS,1250.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
ECOSMOBLTY,TRAVEL AGENCIES,1176.9,"[-1.125, -1.0499999999999998, -0.75, -0.375, -1.875, -1.0499999999999998]",-1.0499999999999998
EDELWEISS,FINANCE & INVESTMENTS,7701.99,"[-0.75, -0.7, -0.5, -0.25, -0.25, 0.0]",0.0
EFCIL,CONSTRUCTION,2383.81,"[-1.125, -1.0499999999999998, -0.75, -1.875, 0.07500000000000018, 0.2999999999999998]",0.2999999999999998
EICHERMOT,AUTOMOBILES,150945.15,"[-1.5499999999999998, -1.125, -0.5, -2.375, -3.9, -2.75]",-2.75
EIDPARRY,SUGAR,14664.02,"[-1.7000000000000002, -1.0999999999999996, -1.125, -2.875, -1.0, -0.20000000000000018]",-0.20000000000000018
EIEL,ENGINEERING,3744.9899999999993,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, 0.75]",0.75
EIHAHOTELS,HOTELS,2272.31,"[-1.5, -1.0499999999999998, -0.75, -1.875, -1.4249999999999998, -0.75]",-0.75
EIHOTEL,HOTELS,23232.26,"[0.0, -1.7, -1.0499999999999998, -3.5, -2.375, -1.625]",-1.625
EIMCOELECO,ENGINEERING,985.78,"[-0.75, -0.6749999999999998, -0.375, -0.375, -0.375, 1.5]",1.5
EKC,PACKAGING,1365.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
ELANTAS,CHEMICALS,8006.88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
ELCIDIN,FINANCE & INVESTMENTS,2734.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
ELDEHSG,CONSTRUCTION,735.11,"[-0.4500000000000002, -0.2999999999999998, -0.375, 0.0, -0.375, 0.0]",0.0
ELECON,ENGINEERING,10330.27,"[1.9249999999999998, 1.25, 0.5, 0.375, 1.5, 1.0499999999999998]",1.0499999999999998
ELECTCAST,CASTINGS & FORGINGS,6058.17,"[0.7, 0.5, 0.25, -0.75, -0.7, -0.5]",-0.5
ELECTHERM-BE,STEEL,1268.87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
ELGIEQUIP,COMPRESSORS / DRILLING EQUIPMENT,13953.48,"[1.975, 0.75, 0.625, -2.375, -1.75, -1.25]",-1.25
ELIN,ELECTRONICS,680.34,"[0.375, 0.0, 0.0, -1.5, -1.0499999999999998, -0.75]",-0.75
ELPROINTL,CONSTRUCTION,1363.47,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
